"17 Värmlands län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja 1",631289,637714,635611,544290,486258,408114,245894,170970,169575,142484,50508
"17 Värmlands län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja>1",0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","9.6.1 slutanv. Spec Hushåll småhus","träbränsle",553320,672709,432524,569418,495852,580621,345478,602119,555072,587012,612338
"17 Värmlands län","9.6.2 slutanv. Spec Hushåll flerbostadshus","diesel",784,4271,1023,2018,1958,1544,1694,1594,1823,2667,892
"17 Värmlands län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja 1",478651,461394,174497,186140,241090,136304,109487,94841,89610,75312,12621
"17 Värmlands län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja>1",148733,69147,45581,31067,0,13101,14827,14816,13387,10707,3291
"17 Värmlands län","9.6.2 slutanv. Spec Hushåll flerbostadshus","träbränsle",0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","9.6.3 slutanv. Spec Hushåll fritidshus","diesel",0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja 1",0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja>1",0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","9.6.3 slutanv. Spec Hushåll fritidshus","träbränsle",19989,16688,15392,0,16721,0,0,0,0,0,0
"18 Örebro län","9.6.1 slutanv. Spec Hushåll småhus","diesel",2807,33997,9023,10168,13434,15004,17615,15573,16529,9273,1471
"18 Örebro län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja 1",376110,393074,397111,369311,267578,250480,169486,137225,126175,100177,30518
"18 Örebro län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja>1",0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","9.6.1 slutanv. Spec Hushåll småhus","träbränsle",352664,319877,220605,303682,360199,416584,249872,435491,401464,433436,442882
"18 Örebro län","9.6.2 slutanv. Spec Hushåll flerbostadshus","diesel",1339,2223,722,863,966,1076,1096,996,1136,886,466
"18 Örebro län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja 1",199851,218665,74162,77099,161106,62368,53244,46867,43639,36606,7201
"18 Örebro län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja>1",70461,33806,6264,0,0,0,0,0,0,0,1501
"18 Örebro län","9.6.2 slutanv. Spec Hushåll flerbostadshus","träbränsle",0,0,0,0,0,0,0,0,0,0,0
