"0187 Vaxholm","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",1090,1787,1942,1004,1822,23672,65315,0,0,0,..
"0187 Vaxholm","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",39061,4510,3797,5989,20932,5976,5916,5899,6034,6043,5375
"0187 Vaxholm","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",40151,39380,45249,38593,56234,35686,75107,8868,9182,7874,..
"0187 Vaxholm","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","9.6.3 slutanv. Spec Hushåll fritidshus","el",10949,12820,14614,16708,15885,17582,18580,17189,17461,16318,14270
"0187 Vaxholm","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",13754,16136,17779,16708,18652,17582,18580,17189,17461,16318,14270
"0188 Norrtälje","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",0,1250,1710,1926,2038,2134,2242,1408,2824,2803,3934
"0188 Norrtälje","9.6.1 slutanv. Spec Hushåll småhus","el",183326,150340,227299,232031,232956,346440,346303,359973,358503,347091,199183
"0188 Norrtälje","9.6.1 slutanv. Spec Hushåll småhus","total energi",320877,264846,331436,353596,346483,482524,429590,485994,475639,469173,319227
"0188 Norrtälje","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",8222,61750,68230,76502,78214,79658,81471,78816,77802,78490,75982
"0188 Norrtälje","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",56083,26760,21999,22605,173748,121181,20928,19019,32539,27299,21322
"0188 Norrtälje","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",126064,108538,117755,128036,284410,213622,112591,105696,117564,115968,98864
"0188 Norrtälje","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","9.6.3 slutanv. Spec Hushåll fritidshus","el",127235,68601,139909,152722,152240,114125,7029,10040,9935,8169,139696
"0188 Norrtälje","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",153114,104689,174328,152722,176213,114125,7029,10040,9935,8169,139696
"0191 Sigtuna","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",0,0,1934,0,600,688,1476,1337,1185,1858,1751
"0191 Sigtuna","9.6.1 slutanv. Spec Hushåll småhus","el",91932,89347,102166,103612,99666,102900,129985,126103,126103,126103,104821
"0191 Sigtuna","9.6.1 slutanv. Spec Hushåll småhus","total energi",171243,128798,138377,141155,126123,133150,150882,151753,149757,146088,124405
"0191 Sigtuna","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",82500,111088,249292,378815,85400,86508,114347,99524,92551,96595,93024
"0191 Sigtuna","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",26951,24151,28617,28274,31601,27653,30321,29415,29415,29415,26974
"0191 Sigtuna","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",109451,156631,296845,426814,135353,125509,153396,136521,133653,134328,123100
"0191 Sigtuna","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","9.6.3 slutanv. Spec Hushåll fritidshus","el",3145,2621,4000,4580,4404,4547,5591,5424,5424,5424,5053
"0191 Sigtuna","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",29023,3436,4723,4580,6615,4547,5591,5424,5424,5424,5053
"0192 Nynäshamn","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",0,0,1680,1803,0,0,1803,0,0,0,0
"0192 Nynäshamn","9.6.1 slutanv. Spec Hushåll småhus","el",61003,69830,70333,73190,79048,82740,77758,79205,83149,0,114
"0192 Nynäshamn","9.6.1 slutanv. Spec Hushåll småhus","total energi",61003,79251,131975,131381,110156,114676,99687,102829,105339,19503,17482
"0192 Nynäshamn","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",0,0,11566,12972,0,0,12972,0,0,0,0
"0192 Nynäshamn","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",11914,12026,12891,13610,39736,14529,26150,14859,14309,0,0
"0192 Nynäshamn","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",11914,59888,155137,165615,158958,62709,67957,40148,32881,16925,1851
"0192 Nynäshamn","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","9.6.3 slutanv. Spec Hushåll fritidshus","el",16151,18495,22013,24416,25206,28310,23687,21598,26139,0,23
"0192 Nynäshamn","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",16151,23462,26661,24416,28365,28310,23687,21598,26139,0,23
"0305 Håbo","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",141,1365,0,0,0,0,0,0,0,0,0
"0305 Håbo","9.6.1 slutanv. Spec Hushåll småhus","el",72492,96765,87097,91607,108702,99874,98867,98609,100859,94556,96495
"0305 Håbo","9.6.1 slutanv. Spec Hushåll småhus","total energi",88373,124535,111706,118369,137890,124472,114621,117685,118055,155329,111407
"0305 Håbo","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",15258,14218,17427,23612,23612,22900,22900,0,0,0,0
"0305 Håbo","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",5264,6152,5691,0,8099,5960,5900,5883,6017,6088,6799
"0305 Håbo","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",22961,25407,28559,29573,39393,31998,31281,8015,8189,8804,7433
"0305 Håbo","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","9.6.3 slutanv. Spec Hushåll fritidshus","el",7987,5887,6898,7942,8099,7515,7441,7421,7590,7483,7387
"0305 Håbo","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",9062,7149,8094,7942,10042,7515,7441,7421,7590,7483,7387
"0319 Älvkarleby","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",234,1598,1213,1747,2564,0,2564,0,0,0,0
"0319 Älvkarleby","9.6.1 slutanv. Spec Hushåll småhus","el",46363,37685,47107,40806,41335,42391,41216,42261,42261,42261,36903
"0319 Älvkarleby","9.6.1 slutanv. Spec Hushåll småhus","total energi",76209,67752,74404,69566,69923,66577,59603,62585,60687,61120,51851
"0319 Älvkarleby","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",19171,16627,12480,11938,14680,0,14680,0,0,0,0
"0319 Älvkarleby","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",3647,3497,3958,3136,5802,3433,2400,2461,2461,2461,3153
"0319 Älvkarleby","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",24478,23599,17261,15685,23686,4419,17777,3158,3049,3277,3239
"0319 Älvkarleby","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","9.6.3 slutanv. Spec Hushåll fritidshus","el",3639,2839,3406,2593,2626,2650,0,0,0,0,3643
"0319 Älvkarleby","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",4296,3462,4001,2593,2900,2650,0,0,0,0,3643
"0330 Knivsta","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",0,0,0,0,0,0,0,0,0,..,..
"0330 Knivsta","9.6.1 slutanv. Spec Hushåll småhus","el",0,0,0,0,0,0,0,50118,50118,50118,48394
"0330 Knivsta","9.6.1 slutanv. Spec Hushåll småhus","total energi",0,0,0,0,0,0,0,58586,57925,..,..
"0330 Knivsta","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",0,0,0,0,0,0,0,0,0,..,..
"0330 Knivsta","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",0,0,0,0,0,0,0,1533,1533,1533,2610
"0330 Knivsta","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",0,0,0,0,0,0,0,1533,1533,..,..
"0330 Knivsta","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","9.6.3 slutanv. Spec Hushåll fritidshus","el",0,0,0,0,0,0,0,0,0,0,4007
"0330 Knivsta","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",0,0,0,0,0,0,0,0,0,0,4007
"0331 Heby","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",..,..,..,..,..,..,..,..,..,0,0
"0331 Heby","9.6.1 slutanv. Spec Hushåll småhus","el",..,..,..,..,..,..,..,..,..,0,0
"0331 Heby","9.6.1 slutanv. Spec Hushåll småhus","total energi",..,..,..,..,..,..,..,..,..,52728,51862
"0331 Heby","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",..,..,..,..,..,..,..,..,..,0,0
"0331 Heby","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",..,..,..,..,..,..,..,..,..,0,0
"0331 Heby","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",..,..,..,..,..,..,..,..,..,5343,123
"0331 Heby","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",..,..,..,..,..,..,..,..,..,0,0
"0331 Heby","9.6.3 slutanv. Spec Hushåll fritidshus","el",..,..,..,..,..,..,..,..,..,0,0
"0331 Heby","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",..,..,..,..,..,..,..,..,..,0,0
"0360 Tierp","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",0,0,35,67,88,133,340,1083,1756,2977,7886
"0360 Tierp","9.6.1 slutanv. Spec Hushåll småhus","el",84534,67096,85315,67115,67986,63512,85655,87828,87828,87828,63861
"0360 Tierp","9.6.1 slutanv. Spec Hushåll småhus","total energi",188848,168832,180844,173007,157738,149570,139301,168614,162623,169374,144144
"0360 Tierp","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",14772,23834,20621,22386,23686,26493,24721,24103,23686,24832,26776
"0360 Tierp","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",8759,8372,9114,7809,20743,5538,6252,6411,6411,6411,7149
"0360 Tierp","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",52416,42289,30303,31300,69292,33715,32547,32038,31462,32905,34222
"0360 Tierp","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","9.6.3 slutanv. Spec Hushåll fritidshus","el",10924,11553,12577,12670,12834,5236,0,0,0,0,11878
"0360 Tierp","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",13538,13667,14604,12670,15158,5236,0,0,0,0,11878
"0380 Uppsala","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",157485,141563,136891,130646,131367,301216,271656,..,..,..,..
"0380 Uppsala","9.6.1 slutanv. Spec Hushåll småhus","el",363538,357114,421939,426714,416419,357965,353205,349635,348127,346477,313048
"0380 Uppsala","9.6.1 slutanv. Spec Hushåll småhus","total energi",684758,668309,695407,741779,753066,792825,713374,..,..,..,..
"0380 Uppsala","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",730144,911886,66844,1049187,1045762,775955,730212,..,..,..,..
"0380 Uppsala","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",115928,126977,135483,120478,143318,139938,121588,119778,119769,119766,131867
"0380 Uppsala","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",895568,1051643,227892,1208403,1236327,941606,871786,..,..,..,..
"0380 Uppsala","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0380 Uppsala","9.6.3 slutanv. Spec Hushåll fritidshus","el",26642,23359,31139,25540,26283,8956,8516,8683,8399,7941,25225
"0380 Uppsala","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",32197,28661,36030,25540,35941,8956,8516,8683,8399,7941,25225
"0381 Enköping","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",35805,38214,37951,38028,25274,41212,40803,41108,40506,41093,39621
"0381 Enköping","9.6.1 slutanv. Spec Hushåll småhus","el",116259,112062,148811,141647,120656,145986,131615,133852,134740,133492,107480
"0381 Enköping","9.6.1 slutanv. Spec Hushåll småhus","total energi",226961,236565,241021,246745,210398,271192,224249,252065,246319,246108,216513
"0381 Enköping","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",90000,92256,79779,86531,0,86392,85535,81729,78770,82540,79045
"0381 Enköping","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",16794,16301,25729,25521,24671,17184,16983,16952,17323,15832,18120
"0381 Enköping","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",111322,111954,109080,116550,35839,109524,107719,103832,100686,101576,97703
"0381 Enköping","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0381 Enköping","9.6.3 slutanv. Spec Hushåll fritidshus","el",12637,22051,10957,10725,10947,933,924,921,942,1081,13517
"0381 Enköping","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",15695,25089,13772,10725,12492,933,924,921,942,1081,13517
"0382 Östhammar","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",0,0,0,0,0,0,0,0,..,..,0
"0382 Östhammar","9.6.1 slutanv. Spec Hushåll småhus","el",84608,83333,84178,92143,83749,122674,110551,115497,116703,115191,80111
"0382 Östhammar","9.6.1 slutanv. Spec Hushåll småhus","total energi",158755,163917,172771,196485,157545,193678,153989,184428,..,..,146096
"0382 Östhammar","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",7791,9668,8757,15457,14641,0,14641,0,..,..,0
"0382 Östhammar","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",9514,13396,9774,9798,33916,11105,7666,8035,8023,8000,8352
"0382 Östhammar","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",23415,31388,43955,57724,120951,13516,23513,8722,..,..,8678
"0382 Östhammar","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","9.6.3 slutanv. Spec Hushåll fritidshus","el",21997,22604,24701,27908,23257,1559,1414,1404,1544,1324,25475
"0382 Östhammar","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",27180,28753,30583,27908,27184,1559,1414,1404,1544,1324,25475
"0428 Vingåker","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",0,0,0,0,0,1350,1310,0,0,0,0
"0428 Vingåker","9.6.1 slutanv. Spec Hushåll småhus","el",53514,42517,36566,38707,34015,35207,33837,32648,32743,32308,34926
"0428 Vingåker","9.6.1 slutanv. Spec Hushåll småhus","total energi",84809,83053,57328,63073,61303,69034,54802,64042,61539,62887,64999
"0428 Vingåker","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",0,0,0,0,0,15242,14508,0,0,0,0
"0428 Vingåker","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",5815,3535,2856,3122,8059,2724,2782,2579,2584,2585,2502
"0428 Vingåker","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",12979,7139,3778,3981,10340,19291,18645,3845,3790,3481,2759
"0428 Vingåker","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","9.6.3 slutanv. Spec Hushåll fritidshus","el",3333,3622,4719,5385,5017,5449,4538,4947,4885,4885,5167
"0428 Vingåker","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",4507,4930,5899,5385,5560,5449,4538,4947,4885,4885,5167
"0461 Gnesta","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","9.6.1 slutanv. Spec Hushåll småhus","el",0,35001,16810,1187,17021,1952,18905,18065,18065,18065,19445
"0461 Gnesta","9.6.1 slutanv. Spec Hushåll småhus","total energi",0,59257,37762,25304,37481,28852,35175,41724,39897,40069,41927
"0461 Gnesta","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",0,11573,11754,0,0,0,0,0,0,0,0
"0461 Gnesta","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",0,3862,3876,86,3925,151,2789,2611,2611,2611,2868
"0461 Gnesta","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",0,18482,24340,9255,9856,4774,6117,5281,4972,4601,3005
"0461 Gnesta","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","9.6.3 slutanv. Spec Hushåll fritidshus","el",0,7776,5206,271,5271,350,1678,1719,1719,1719,2082
"0461 Gnesta","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",0,10387,7535,271,5541,350,1678,1719,1719,1719,2082
"0480 Nyköping","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",15872,8811,8619,0,17039,50769,48808,0,0,0,0
"0480 Nyköping","9.6.1 slutanv. Spec Hushåll småhus","el",201790,125092,133032,117976,110944,117286,112154,105981,105981,105980,119390
"0480 Nyköping","9.6.1 slutanv. Spec Hushåll småhus","total energi",372007,261742,223325,205368,226597,258804,218901,186150,179363,173105,182961
"0480 Nyköping","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",175111,189506,156559,0,158014,136001,130750,0,0,0,0
"0480 Nyköping","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",39540,33619,34535,34614,60234,30480,32226,29651,29651,29651,29716
"0480 Nyköping","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",234960,242482,207737,50280,238459,174890,169392,35002,34872,32646,30607
"0480 Nyköping","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","9.6.3 slutanv. Spec Hushåll fritidshus","el",38521,19917,21931,24966,24309,24195,23148,23458,23458,23458,26759
"0480 Nyköping","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",46821,24325,25954,24966,28347,24195,23148,23458,23458,23458,26759
"0481 Oxelösund","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",14624,15065,17024,17204,17696,20535,18753,18730,17835,19300,19055
"0481 Oxelösund","9.6.1 slutanv. Spec Hushåll småhus","el",31884,34070,28152,30125,29963,33122,30830,30328,27939,27766,26697
"0481 Oxelösund","9.6.1 slutanv. Spec Hushåll småhus","total energi",66654,83465,55324,58174,57424,60675,53802,54157,50269,50498,48610
"0481 Oxelösund","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",47416,47637,35552,38198,36913,40535,37636,37746,36746,36491,32559
"0481 Oxelösund","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",7626,6886,6133,6354,9677,7039,7070,7115,6873,6898,6971
"0481 Oxelösund","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",55794,85095,41883,44641,51352,47694,44836,44941,43689,43459,39716
"0481 Oxelösund","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","9.6.3 slutanv. Spec Hushåll fritidshus","el",1778,2495,2686,2894,3073,3324,3487,3369,3107,3138,3188
"0481 Oxelösund","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",2565,3440,3588,2894,3661,3324,3487,3369,3107,3138,3188
"0482 Flen","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",0,0,0,0,0,0,180,0,0,0,0
"0482 Flen","9.6.1 slutanv. Spec Hushåll småhus","el",64421,61319,47991,66540,58384,59788,56181,49609,49609,49609,57495
"0482 Flen","9.6.1 slutanv. Spec Hushåll småhus","total energi",137841,129260,98292,121133,101418,111979,89034,95271,91322,92588,96979
"0482 Flen","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",0,0,0,0,0,33732,34196,0,0,0,0
"0482 Flen","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",9014,9241,6779,10971,22320,9454,8472,7684,7684,7684,7769
"0482 Flen","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",42654,48692,18604,22985,37006,49672,47370,11589,10832,10012,8357
"0482 Flen","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","9.6.3 slutanv. Spec Hushåll fritidshus","el",12409,12817,11044,13188,13144,14363,12543,12012,12012,12012,12816
"0482 Flen","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",15253,15909,13809,13188,13998,14363,12543,12012,12012,12012,12816
"0483 Katrineholm","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",1192,1056,5027,6660,5299,9360,11198,12000,11220,12400,12323
"0483 Katrineholm","9.6.1 slutanv. Spec Hushåll småhus","el",89587,90187,99459,97613,97336,100243,92633,91529,90905,87013,88591
"0483 Katrineholm","9.6.1 slutanv. Spec Hushåll småhus","total energi",185303,181797,154463,160415,171250,172568,142405,160357,154413,173053,155189
"0483 Katrineholm","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",94456,101660,91376,101975,91897,104271,95121,87681,84150,91800,90934
"0483 Katrineholm","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",24320,24852,20313,20807,31267,19383,21101,21027,21074,21074,19196
"0483 Katrineholm","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",127381,138325,113836,124983,130076,128117,120168,112583,108691,115680,111450
"0483 Katrineholm","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","9.6.3 slutanv. Spec Hushåll fritidshus","el",6961,8062,9707,10606,10601,12054,11029,10502,12006,12007,10102
"0483 Katrineholm","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",9182,10311,11700,10606,14044,12054,11029,10502,12006,12007,10102
"0484 Eskilstuna","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",53574,71643,67149,69942,73532,81797,76043,78825,75465,83600,82924
"0484 Eskilstuna","9.6.1 slutanv. Spec Hushåll småhus","el",167816,178528,174959,170370,183676,206694,181562,183907,186913,178628,165208
"0484 Eskilstuna","9.6.1 slutanv. Spec Hushåll småhus","total energi",353901,399093,347679,359665,346826,364228,305000,326060,319558,320283,301986
"0484 Eskilstuna","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",335115,373110,326292,366937,367509,366078,363822,351510,347250,345904,336490
"0484 Eskilstuna","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",63798,60217,62751,72152,83912,63762,67234,67504,69338,69073,30721
"0484 Eskilstuna","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",437311,468744,408539,454065,475489,438518,435201,422671,419766,431733,368419
"0484 Eskilstuna","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0484 Eskilstuna","9.6.3 slutanv. Spec Hushåll fritidshus","el",13483,13709,14572,15070,15471,9827,9555,9217,9241,9656,16293
"0484 Eskilstuna","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",17756,18094,18671,15070,17845,9827,9555,9217,9241,9656,16293
"0486 Strängnäs","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",0,0,1206,3229,4855,6727,7763,..,0,0,0
"0486 Strängnäs","9.6.1 slutanv. Spec Hushåll småhus","el",118777,117167,92586,129707,128239,127727,126927,128948,37305,37305,44885
"0486 Strängnäs","9.6.1 slutanv. Spec Hushåll småhus","total energi",177051,192508,147159,187423,207953,192876,170387,..,81652,81026,87207
"0486 Strängnäs","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",0,0,15001,40362,44419,50450,54959,..,0,0,0
"0486 Strängnäs","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",17102,17705,4944,18951,38868,18664,19658,19927,3012,3012,2837
"0486 Strängnäs","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",44047,84519,58062,91628,120816,97698,93817,..,14520,10315,3693
"0486 Strängnäs","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","9.6.3 slutanv. Spec Hushåll fritidshus","el",21773,30601,9906,27240,27205,28386,27395,28036,20956,20956,13849
"0486 Strängnäs","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",25340,35067,14096,27240,31749,28386,27395,28036,20956,20956,13849
"0488 Trosa","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","9.6.1 slutanv. Spec Hushåll småhus","el",0,43799,55298,74206,66609,77303,57387,55803,55803,55803,59394
"0488 Trosa","9.6.1 slutanv. Spec Hushåll småhus","total energi",0,72807,73060,92478,85998,95563,68237,68947,70531,71542,75916
"0488 Trosa","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",0,4822,6074,9216,34665,8181,5664,5461,5461,5461,6079
"0488 Trosa","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",0,15183,14211,17603,40553,11489,7936,5461,6995,6774,6410
"0488 Trosa","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","9.6.3 slutanv. Spec Hushåll fritidshus","el",0,12720,23848,25242,25329,27002,21408,21613,21613,21613,21628
"0488 Trosa","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",0,15614,26583,25242,26310,27002,21408,21613,21613,21613,21628
"0509 Ödeshög","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","9.6.1 slutanv. Spec Hushåll småhus","el",23213,19065,21732,20887,19586,17814,19213,18413,18430,18491,21007
"0509 Ödeshög","9.6.1 slutanv. Spec Hushåll småhus","total energi",55227,56617,40208,43825,39519,43951,35199,44063,42229,43895,46981
"0509 Ödeshög","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",1981,2143,2056,1957,5652,1833,1877,1823,1823,1818,1801
"0509 Ödeshög","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",5695,4414,4078,3819,8469,3547,2923,2849,2710,2564,1840
"0509 Ödeshög","9.6.3 slutanv. Spec Hushåll fritidshus","fjärrvärme",0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","9.6.3 slutanv. Spec Hushåll fritidshus","el",1585,2159,2229,3783,3608,3418,3687,3602,3608,3427,2245
"0509 Ödeshög","9.6.3 slutanv. Spec Hushåll fritidshus","total energi",2209,2632,2637,3783,3698,3418,3687,3602,3608,3427,2245
"0512 Ydre","9.6.1 slutanv. Spec Hushåll småhus","fjärrvärme",0,0,0,6870,0,0,9683,0,0,0,0
"0512 Ydre","9.6.1 slutanv. Spec Hushåll småhus","el",16922,16133,21420,15167,14970,6649,14710,14825,14849,16378,17165
"0512 Ydre","9.6.1 slutanv. Spec Hushåll småhus","total energi",57782,48273,35521,39982,39506,33998,40757,41922,40043,43291,44134
"0512 Ydre","9.6.2 slutanv. Spec Hushåll flerbostadshus","fjärrvärme",0,0,0,57831,0,0,56019,0,0,0,0
"0512 Ydre","9.6.2 slutanv. Spec Hushåll flerbostadshus","el",1058,1036,737,820,809,47,741,728,739,809,790
"0512 Ydre","9.6.2 slutanv. Spec Hushåll flerbostadshus","total energi",1810,1375,931,59019,2867,2986,59431,3388,3080,2799,962
